micros,encoder
412488.00,	 16383.0000000000
416004.00,	 16382.0000000000
419504.00,	 16382.0000000000
423028.00,	 0.0000000000
426396.00,	 16382.0000000000
429900.00,	 0.0000000000
433284.00,	 2.0000000000
436624.00,	 16382.0000000000
440124.00,	 16382.0000000000
443648.00,	 0.0000000000
447016.00,	 16383.0000000000
450528.00,	 16383.0000000000
454036.00,	 16382.0000000000
457540.00,	 16382.0000000000
461056.00,	 16383.0000000000
464560.00,	 16382.0000000000
468076.00,	 16383.0000000000
471580.00,	 16382.0000000000
475092.00,	 1.0000000000
478448.00,	 16382.0000000000
481956.00,	 16382.0000000000
485472.00,	 1.0000000000
488820.00,	 16383.0000000000
492324.00,	 16382.0000000000
495840.00,	 16383.0000000000
499348.00,	 0.0000000000
502728.00,	 16383.0000000000
506232.00,	 1.0000000000
509584.00,	 0.0000000000
512964.00,	 16383.0000000000
516472.00,	 16383.0000000000
519976.00,	 0.0000000000
523356.00,	 1.0000000000
526700.00,	 1.0000000000
530040.00,	 16383.0000000000
533560.00,	 16383.0000000000
537060.00,	 16383.0000000000
540572.00,	 0.0000000000
543956.00,	 0.0000000000
547324.00,	 16383.0000000000
550836.00,	 0.0000000000
554220.00,	 0.0000000000
557596.00,	 16383.0000000000
561108.00,	 0.0000000000
564496.00,	 0.0000000000
567876.00,	 0.0000000000
571252.00,	 1.0000000000
574604.00,	 0.0000000000
577976.00,	 0.0000000000
581356.00,	 16382.0000000000
584872.00,	 16381.0000000000
588372.00,	 16381.0000000000
591892.00,	 0.0000000000
595264.00,	 0.0000000000
598644.00,	 4.0000000000
601992.00,	 0.0000000000
605384.00,	 16382.0000000000
608884.00,	 0.0000000000
612264.00,	 16382.0000000000
615776.00,	 1.0000000000
619120.00,	 16383.0000000000
622640.00,	 2.0000000000
625980.00,	 0.0000000000
629348.00,	 0.0000000000
632728.00,	 0.0000000000
636112.00,	 16383.0000000000
639612.00,	 16383.0000000000
643132.00,	 1.0000000000
646472.00,	 0.0000000000
649840.00,	 0.0000000000
653220.00,	 16380.0000000000
656732.00,	 0.0000000000
660104.00,	 16383.0000000000
663624.00,	 1.0000000000
666964.00,	 0.0000000000
670336.00,	 1.0000000000
673688.00,	 16382.0000000000
677212.00,	 16383.0000000000
680716.00,	 16381.0000000000
684232.00,	 16381.0000000000
687732.00,	 16383.0000000000
691252.00,	 16382.0000000000
694752.00,	 16383.0000000000
698264.00,	 16382.0000000000
701780.00,	 0.0000000000
705156.00,	 16381.0000000000
708668.00,	 16382.0000000000
712180.00,	 16383.0000000000
715692.00,	 16381.0000000000
719208.00,	 0.0000000000
722580.00,	 1.0000000000
725928.00,	 1.0000000000
729280.00,	 0.0000000000
732648.00,	 0.0000000000
736028.00,	 16382.0000000000
739540.00,	 1.0000000000
742880.00,	 16382.0000000000
746392.00,	 1.0000000000
749748.00,	 0.0000000000
753120.00,	 16381.0000000000
756632.00,	 16382.0000000000
760156.00,	 16381.0000000000
763660.00,	 16382.0000000000
767176.00,	 1.0000000000
770532.00,	 0.0000000000
773912.00,	 16382.0000000000
777428.00,	 16381.0000000000
780932.00,	 1.0000000000
784280.00,	 1.0000000000
787632.00,	 16382.0000000000
791144.00,	 16382.0000000000
794664.00,	 16380.0000000000
798168.00,	 16383.0000000000
801680.00,	 16383.0000000000
805192.00,	 16382.0000000000
808692.00,	 0.0000000000
812072.00,	 16383.0000000000
815576.00,	 16379.0000000000
819092.00,	 16382.0000000000
822616.00,	 16382.0000000000
826120.00,	 1.0000000000
829468.00,	 0.0000000000
832840.00,	 1.0000000000
836180.00,	 16383.0000000000
839696.00,	 16383.0000000000
843196.00,	 16382.0000000000
846708.00,	 16383.0000000000
850220.00,	 16382.0000000000
853720.00,	 0.0000000000
857112.00,	 1.0000000000
860452.00,	 16383.0000000000
863956.00,	 0.0000000000
867340.00,	 16383.0000000000
870844.00,	 1.0000000000
874196.00,	 2.0000000000
877544.00,	 2.0000000000
880892.00,	 16383.0000000000
884396.00,	 16382.0000000000
887912.00,	 16382.0000000000
891424.00,	 1.0000000000
894772.00,	 16383.0000000000
898288.00,	 0.0000000000
901664.00,	 16382.0000000000
905176.00,	 1.0000000000
908532.00,	 16381.0000000000
912036.00,	 16382.0000000000
915552.00,	 16383.0000000000
919060.00,	 16382.0000000000
922576.00,	 16382.0000000000
926080.00,	 0.0000000000
929452.00,	 16383.0000000000
932968.00,	 16381.0000000000
936468.00,	 16383.0000000000
939976.00,	 2.0000000000
943324.00,	 16383.0000000000
946832.00,	 16382.0000000000
950352.00,	 16381.0000000000
953860.00,	 1.0000000000
957212.00,	 16382.0000000000
960728.00,	 16382.0000000000
964232.00,	 16383.0000000000
967752.00,	 16383.0000000000
971256.00,	 16382.0000000000
974768.00,	 16382.0000000000
978284.00,	 16383.0000000000
981788.00,	 16383.0000000000
985304.00,	 16382.0000000000
988812.00,	 1.0000000000
992160.00,	 3.0000000000
995520.00,	 1.0000000000
998860.00,	 16381.0000000000
1002372.00,	 16383.0000000000
1005940.00,	 1.0000000000
1009332.00,	 0.0000000000
1012772.00,	 16383.0000000000
1016332.00,	 16382.0000000000
1019908.00,	 16383.0000000000
1023468.00,	 16382.0000000000
1027036.00,	 16383.0000000000
1030596.00,	 0.0000000000
1034028.00,	 16382.0000000000
1037596.00,	 16383.0000000000
1041156.00,	 16382.0000000000
1044720.00,	 1.0000000000
1048116.00,	 0.0000000000
1051548.00,	 16381.0000000000
1055108.00,	 0.0000000000
1058540.00,	 2.0000000000
1061948.00,	 16382.0000000000
1065504.00,	 16382.0000000000
1069076.00,	 0.0000000000
1072500.00,	 16382.0000000000
1076060.00,	 1.0000000000
1079468.00,	 0.0000000000
1082896.00,	 16383.0000000000
1086472.00,	 16381.0000000000
1090032.00,	 1.0000000000
1093436.00,	 16382.0000000000
1097004.00,	 16383.0000000000
1100560.00,	 16382.0000000000
1104128.00,	 16383.0000000000
1107684.00,	 1.0000000000
1111092.00,	 16382.0000000000
1114648.00,	 0.0000000000
1118080.00,	 1.0000000000
1121488.00,	 16381.0000000000
1125048.00,	 1.0000000000
1128456.00,	 1.0000000000
1131852.00,	 16383.0000000000
1135408.00,	 16382.0000000000
1138980.00,	 16383.0000000000
1142540.00,	 0.0000000000
1145976.00,	 16383.0000000000
1149532.00,	 16383.0000000000
1153104.00,	 0.0000000000
1156532.00,	 0.0000000000
1159968.00,	 1.0000000000
1163372.00,	 1.0000000000
1166768.00,	 16382.0000000000
1170336.00,	 16383.0000000000
1173900.00,	 16380.0000000000
1177468.00,	 0.0000000000
1180908.00,	 0.0000000000
1184332.00,	 16383.0000000000
1187904.00,	 0.0000000000
1191332.00,	 16383.0000000000
1194896.00,	 0.0000000000
1198328.00,	 0.0000000000
1201752.00,	 16383.0000000000
1205324.00,	 16382.0000000000
1208880.00,	 16383.0000000000
1212456.00,	 16382.0000000000
1216012.00,	 0.0000000000
1219444.00,	 16383.0000000000
1223012.00,	 16381.0000000000
1226568.00,	 16383.0000000000
1230140.00,	 16381.0000000000
1233700.00,	 16383.0000000000
1237268.00,	 16382.0000000000
1240824.00,	 16383.0000000000
1244396.00,	 16383.0000000000
1247952.00,	 1.0000000000
1251360.00,	 16383.0000000000
1254912.00,	 16382.0000000000
1258488.00,	 0.0000000000
1261920.00,	 16383.0000000000
1265480.00,	 1.0000000000
1268888.00,	 3.0000000000
1272284.00,	 16382.0000000000
1275852.00,	 16381.0000000000
1279416.00,	 16382.0000000000
1282984.00,	 1.0000000000
1286384.00,	 0.0000000000
1289808.00,	 16380.0000000000
1293380.00,	 0.0000000000
1296804.00,	 1.0000000000
1300208.00,	 16380.0000000000
1303776.00,	 16383.0000000000
1307332.00,	 0.0000000000
1310768.00,	 16382.0000000000
1314320.00,	 16383.0000000000
1317896.00,	 16382.0000000000
1321456.00,	 2.0000000000
1324856.00,	 16381.0000000000
1328428.00,	 16382.0000000000
1331984.00,	 16382.0000000000
1335552.00,	 16383.0000000000
1339108.00,	 16382.0000000000
1342676.00,	 16380.0000000000
1346232.00,	 16383.0000000000
1349800.00,	 16383.0000000000
1353356.00,	 16383.0000000000
1356924.00,	 1.0000000000
1360316.00,	 0.0000000000
1363748.00,	 0.0000000000
1367184.00,	 16383.0000000000
1370740.00,	 0.0000000000
1374172.00,	 2.0000000000
1377572.00,	 0.0000000000
1380996.00,	 16383.0000000000
1384568.00,	 1.0000000000
1387960.00,	 0.0000000000
1391396.00,	 16382.0000000000
1394968.00,	 0.0000000000
1398392.00,	 16383.0000000000
1401964.00,	 16382.0000000000
1405520.00,	 0.0000000000
1408952.00,	 2.0000000000
1412352.00,	 1.0000000000
1415748.00,	 16383.0000000000
1419320.00,	 0.0000000000
1422748.00,	 16383.0000000000
1426316.00,	 16383.0000000000
1429884.00,	 16383.0000000000
1433444.00,	 16383.0000000000
1437016.00,	 16383.0000000000
1440576.00,	 16383.0000000000
1444144.00,	 1.0000000000
1447540.00,	 0.0000000000
1450976.00,	 16383.0000000000
1454536.00,	 16383.0000000000
1458100.00,	 16383.0000000000
1461660.00,	 16383.0000000000
1465224.00,	 16383.0000000000
1468792.00,	 16382.0000000000
1472348.00,	 16382.0000000000
1475916.00,	 16381.0000000000
1479472.00,	 1.0000000000
1482880.00,	 1.0000000000
1486276.00,	 16383.0000000000
1489844.00,	 1.0000000000
1493244.00,	 0.0000000000
1496672.00,	 16383.0000000000
1500248.00,	 16383.0000000000
1503808.00,	 0.0000000000
1507244.00,	 16381.0000000000
1510808.00,	 1.0000000000
1514212.00,	 0.0000000000
1517648.00,	 0.0000000000
1521076.00,	 1.0000000000
1524484.00,	 16383.0000000000
1528052.00,	 16383.0000000000
1531608.00,	 0.0000000000
1535044.00,	 1.0000000000
1538440.00,	 0.0000000000
1541868.00,	 16383.0000000000
1545436.00,	 16382.0000000000
1548992.00,	 16382.0000000000
1552560.00,	 16382.0000000000
1556120.00,	 1.0000000000
1559520.00,	 16383.0000000000
1563084.00,	 1.0000000000
1566488.00,	 16381.0000000000
1570060.00,	 16382.0000000000
1573616.00,	 16383.0000000000
1577188.00,	 16382.0000000000
1580748.00,	 16382.0000000000
1584320.00,	 16381.0000000000
1587884.00,	 2.0000000000
1591292.00,	 1.0000000000
1594692.00,	 1.0000000000
1598084.00,	 16383.0000000000
1601656.00,	 1.0000000000
1605048.00,	 16383.0000000000
1608616.00,	 1.0000000000
1612016.00,	 16383.0000000000
1615572.00,	 16383.0000000000
1619144.00,	 16383.0000000000
1622700.00,	 1.0000000000
1626108.00,	 16382.0000000000
1629668.00,	 16382.0000000000
1633232.00,	 16381.0000000000
1636796.00,	 1.0000000000
1640204.00,	 0.0000000000
1643640.00,	 0.0000000000
1647064.00,	 0.0000000000
1650496.00,	 16381.0000000000
1654064.00,	 0.0000000000
1657488.00,	 0.0000000000
1660928.00,	 0.0000000000
1664356.00,	 16383.0000000000
1667912.00,	 0.0000000000
1671348.00,	 16382.0000000000
1674908.00,	 1.0000000000
1678308.00,	 0.0000000000
1681740.00,	 16382.0000000000
1685296.00,	 16382.0000000000
1688864.00,	 16381.0000000000
1692420.00,	 16382.0000000000
1695984.00,	 16381.0000000000
1699540.00,	 16382.0000000000
1703112.00,	 16381.0000000000
1706668.00,	 16383.0000000000
1710236.00,	 16382.0000000000
1713792.00,	 1.0000000000
1717200.00,	 2.0000000000
1720600.00,	 0.0000000000
1724024.00,	 16383.0000000000
1727596.00,	 16383.0000000000
1731148.00,	 16383.0000000000
1734724.00,	 16382.0000000000
1738280.00,	 0.0000000000
1741716.00,	 16379.0000000000
1745276.00,	 1.0000000000
1748672.00,	 0.0000000000
1752108.00,	 0.0000000000
1755532.00,	 0.0000000000
1758968.00,	 16382.0000000000
1762536.00,	 16383.0000000000
1766092.00,	 16383.0000000000
1769656.00,	 16381.0000000000
1773220.00,	 16382.0000000000
1776788.00,	 0.0000000000
1780212.00,	 16383.0000000000
1783780.00,	 16383.0000000000
1787344.00,	 16383.0000000000
1790912.00,	 2.0000000000
1794316.00,	 1.0000000000
1797708.00,	 16383.0000000000
1801280.00,	 3.0000000000
1804672.00,	 16383.0000000000
1808232.00,	 0.0000000000
1811668.00,	 0.0000000000
1815096.00,	 16383.0000000000
1818672.00,	 16383.0000000000
1822228.00,	 16383.0000000000
1825800.00,	 16383.0000000000
1829360.00,	 0.0000000000
1832796.00,	 0.0000000000
1836236.00,	 1.0000000000
1839632.00,	 0.0000000000
1843068.00,	 2.0000000000
1846472.00,	 0.0000000000
1849900.00,	 16383.0000000000
1853476.00,	 0.0000000000
1856900.00,	 0.0000000000
1860328.00,	 0.0000000000
1863764.00,	 16383.0000000000
1867320.00,	 16383.0000000000
1870892.00,	 16382.0000000000
1874448.00,	 16382.0000000000
1878024.00,	 0.0000000000
1881452.00,	 16382.0000000000
1885012.00,	 0.0000000000
1888448.00,	 16382.0000000000
1892008.00,	 3.0000000000
1895412.00,	 16383.0000000000
1898976.00,	 1.0000000000
1902384.00,	 16383.0000000000
1905956.00,	 0.0000000000
1909384.00,	 1.0000000000
1912788.00,	 1.0000000000
1916188.00,	 16382.0000000000
1919748.00,	 0.0000000000
1923188.00,	 16383.0000000000
1926744.00,	 16383.0000000000
1930320.00,	 0.0000000000
1933752.00,	 0.0000000000
1937188.00,	 0.0000000000
1940624.00,	 16382.0000000000
1944184.00,	 16383.0000000000
1947756.00,	 16382.0000000000
1951312.00,	 0.0000000000
1954748.00,	 1.0000000000
1958152.00,	 16382.0000000000
1961708.00,	 0.0000000000
1965144.00,	 0.0000000000
1968568.00,	 16383.0000000000
1972136.00,	 16383.0000000000
1975700.00,	 16382.0000000000
1979264.00,	 0.0000000000
1982704.00,	 16382.0000000000
1986260.00,	 1.0000000000
1989672.00,	 16383.0000000000
1993232.00,	 16381.0000000000
1996808.00,	 0.0000000000
2000236.00,	 1.0000000000
2003632.00,	 16383.0000000000
2007200.00,	 2.0000000000
2010592.00,	 16381.0000000000
2014160.00,	 16381.0000000000
2017724.00,	 1.0000000000
2021132.00,	 16381.0000000000
2024704.00,	 0.0000000000
2028132.00,	 0.0000000000
2031568.00,	 16381.0000000000
2035132.00,	 1.0000000000
2038536.00,	 16382.0000000000
2042108.00,	 0.0000000000
2045536.00,	 1.0000000000
2048940.00,	 0.0000000000
2052368.00,	 1.0000000000
2055764.00,	 1.0000000000
2059168.00,	 16381.0000000000
2062732.00,	 16383.0000000000
2066300.00,	 1.0000000000
2069708.00,	 16381.0000000000
2073264.00,	 16381.0000000000
2076832.00,	 16380.0000000000
2080388.00,	 1.0000000000
2083792.00,	 16383.0000000000
2087356.00,	 16382.0000000000
2090924.00,	 0.0000000000
2094352.00,	 16381.0000000000
2097908.00,	 16383.0000000000
2101476.00,	 16383.0000000000
2105032.00,	 16382.0000000000
2108600.00,	 0.0000000000
2112028.00,	 16383.0000000000
2115600.00,	 1.0000000000
2118996.00,	 0.0000000000
2122420.00,	 0.0000000000
2125856.00,	 0.0000000000
2129284.00,	 0.0000000000
2132712.00,	 16382.0000000000
2136284.00,	 16383.0000000000
2139844.00,	 16383.0000000000
2143412.00,	 0.0000000000
2146840.00,	 1.0000000000
2150244.00,	 16382.0000000000
2153812.00,	 2.0000000000
2157208.00,	 0.0000000000
2160648.00,	 1.0000000000
2164044.00,	 0.0000000000
2167468.00,	 1.0000000000
2170872.00,	 1.0000000000
2174276.00,	 0.0000000000
2177700.00,	 0.0000000000
2181136.00,	 2.0000000000
2184528.00,	 16380.0000000000
2188084.00,	 16383.0000000000
2191652.00,	 16383.0000000000
2195212.00,	 16383.0000000000
2198780.00,	 16382.0000000000
2202336.00,	 16382.0000000000
2205904.00,	 16383.0000000000
2209464.00,	 1.0000000000
2212872.00,	 16383.0000000000
2216432.00,	 16383.0000000000
2220000.00,	 1.0000000000
2223404.00,	 1.0000000000
2226800.00,	 1.0000000000
2230204.00,	 1.0000000000
2233604.00,	 0.0000000000
2237028.00,	 1.0000000000
2240432.00,	 16383.0000000000
2243992.00,	 1.0000000000
2247396.00,	 0.0000000000
2250832.00,	 16383.0000000000
2254392.00,	 1.0000000000
2257796.00,	 16383.0000000000
2261368.00,	 16383.0000000000
2264924.00,	 1.0000000000
2268332.00,	 16383.0000000000
2271892.00,	 16379.0000000000
2275460.00,	 16383.0000000000
2279016.00,	 1.0000000000
2282420.00,	 0.0000000000
2285852.00,	 16382.0000000000
2289404.00,	 16383.0000000000
2292976.00,	 1.0000000000
2296376.00,	 16383.0000000000
2299948.00,	 0.0000000000
2303372.00,	 1.0000000000
2306776.00,	 16383.0000000000
2310344.00,	 16383.0000000000
2313900.00,	 0.0000000000
2317336.00,	 16382.0000000000
2320892.00,	 0.0000000000
2324324.00,	 0.0000000000
2327764.00,	 16383.0000000000
2331320.00,	 0.0000000000
2334756.00,	 16383.0000000000
2338312.00,	 16382.0000000000
2341884.00,	 1.0000000000
2345288.00,	 0.0000000000
2348716.00,	 16381.0000000000
2352288.00,	 16383.0000000000
2355848.00,	 0.0000000000
2359284.00,	 0.0000000000
2362716.00,	 16383.0000000000
2366272.00,	 16383.0000000000
2369844.00,	 16383.0000000000
2373400.00,	 16382.0000000000
2376964.00,	 0.0000000000
2380388.00,	 0.0000000000
2383824.00,	 0.0000000000
2387256.00,	 0.0000000000
2390680.00,	 1.0000000000
2394084.00,	 16383.0000000000
2397644.00,	 16383.0000000000
2401212.00,	 16382.0000000000
2404776.00,	 3.0000000000
2408180.00,	 16383.0000000000
2411748.00,	 0.0000000000
2415172.00,	 0.0000000000
2418608.00,	 16383.0000000000
2422172.00,	 16381.0000000000
2425740.00,	 0.0000000000
2429176.00,	 1.0000000000
2432572.00,	 1.0000000000
2435976.00,	 0.0000000000
2439416.00,	 16383.0000000000
2442976.00,	 16381.0000000000
2446548.00,	 16383.0000000000
2450104.00,	 16383.0000000000
2453672.00,	 0.0000000000
2457104.00,	 1.0000000000
2460504.00,	 2.0000000000
2463912.00,	 16382.0000000000
2467468.00,	 16383.0000000000
2471036.00,	 16383.0000000000
2474592.00,	 16383.0000000000
2478164.00,	 0.0000000000
2481588.00,	 0.0000000000
2485024.00,	 0.0000000000
2488460.00,	 1.0000000000
2491852.00,	 1.0000000000
2495256.00,	 1.0000000000
2498664.00,	 0.0000000000
2502088.00,	 1.0000000000
2505492.00,	 16383.0000000000
2509060.00,	 16383.0000000000
2512616.00,	 16382.0000000000
2516184.00,	 16382.0000000000
2519740.00,	 16382.0000000000
2523308.00,	 1.0000000000
2526708.00,	 1.0000000000
2530112.00,	 16382.0000000000
2533680.00,	 16381.0000000000
2537240.00,	 16382.0000000000
2540812.00,	 0.0000000000
2544236.00,	 0.0000000000
2547672.00,	 16383.0000000000
2551236.00,	 16383.0000000000
2554804.00,	 16381.0000000000
2558368.00,	 0.0000000000
2561804.00,	 16382.0000000000
2565372.00,	 16382.0000000000
2568928.00,	 16383.0000000000
2572492.00,	 16382.0000000000
2576052.00,	 16381.0000000000
2579620.00,	 16381.0000000000
2583176.00,	 16380.0000000000
2586744.00,	 2.0000000000
2590136.00,	 16383.0000000000
2593704.00,	 0.0000000000
2597132.00,	 16383.0000000000
2600688.00,	 0.0000000000
2604124.00,	 16382.0000000000
2607680.00,	 16382.0000000000
2611256.00,	 1.0000000000
2614652.00,	 16383.0000000000
2618216.00,	 16381.0000000000
2621784.00,	 16381.0000000000
2625340.00,	 1.0000000000
2628744.00,	 16383.0000000000
2632296.00,	 16383.0000000000
2635872.00,	 16383.0000000000
2639428.00,	 1.0000000000
2642832.00,	 1.0000000000
2646236.00,	 16382.0000000000
2649796.00,	 16382.0000000000
2653364.00,	 16383.0000000000
2656928.00,	 1.0000000000
2660328.00,	 0.0000000000
2663756.00,	 16383.0000000000
2667312.00,	 16383.0000000000
2670880.00,	 0.0000000000
2674304.00,	 0.0000000000
2677736.00,	 16382.0000000000
2681300.00,	 16383.0000000000
2684868.00,	 1.0000000000
2688272.00,	 16383.0000000000
2691824.00,	 0.0000000000
2695264.00,	 16382.0000000000
2698820.00,	 16383.0000000000
2702392.00,	 16381.0000000000
2705952.00,	 0.0000000000
2709388.00,	 0.0000000000
2712824.00,	 0.0000000000
2716248.00,	 16383.0000000000
2719816.00,	 1.0000000000
2723216.00,	 0.0000000000
2726652.00,	 16383.0000000000
2730224.00,	 16383.0000000000
2733780.00,	 16383.0000000000
2737348.00,	 1.0000000000
2740744.00,	 16383.0000000000
2744316.00,	 16383.0000000000
2747880.00,	 0.0000000000
2751316.00,	 0.0000000000
2754752.00,	 16382.0000000000
2758316.00,	 16382.0000000000
2761888.00,	 16383.0000000000
2765444.00,	 1.0000000000
2768848.00,	 0.0000000000
2772276.00,	 1.0000000000
2775672.00,	 0.0000000000
2779104.00,	 16383.0000000000
2782664.00,	 0.0000000000
2786100.00,	 16382.0000000000
2789668.00,	 16380.0000000000
2793228.00,	 16381.0000000000
2796792.00,	 16381.0000000000
2800352.00,	 0.0000000000
2803788.00,	 0.0000000000
2807212.00,	 16383.0000000000
2810776.00,	 16382.0000000000
2814340.00,	 1.0000000000
2817744.00,	 16381.0000000000
2821316.00,	 16383.0000000000
2824876.00,	 16382.0000000000
2828444.00,	 0.0000000000
2831868.00,	 0.0000000000
2835304.00,	 1.0000000000
2838712.00,	 16383.0000000000
2842272.00,	 0.0000000000
2845708.00,	 1.0000000000
2849108.00,	 16383.0000000000
2852664.00,	 16382.0000000000
2856232.00,	 0.0000000000
2859656.00,	 16382.0000000000
2863224.00,	 16382.0000000000
2866780.00,	 0.0000000000
2870216.00,	 1.0000000000
2873616.00,	 16383.0000000000
2877172.00,	 16383.0000000000
2880744.00,	 16383.0000000000
2884300.00,	 16383.0000000000
2887864.00,	 16382.0000000000
2891428.00,	 16381.0000000000
2895000.00,	 16381.0000000000
2898556.00,	 16383.0000000000
2902128.00,	 16382.0000000000
2905688.00,	 0.0000000000
2909124.00,	 0.0000000000
2912552.00,	 0.0000000000
2915980.00,	 16382.0000000000
2919548.00,	 1.0000000000
2922944.00,	 16383.0000000000
2926508.00,	 1.0000000000
2929912.00,	 0.0000000000
2933336.00,	 16383.0000000000
2936908.00,	 0.0000000000
2940332.00,	 16383.0000000000
2943900.00,	 16383.0000000000
2947464.00,	 0.0000000000
2950892.00,	 16381.0000000000
2954460.00,	 0.0000000000
2957884.00,	 0.0000000000
2961320.00,	 16383.0000000000
2964884.00,	 0.0000000000
2968320.00,	 16383.0000000000
2971888.00,	 16383.0000000000
2975448.00,	 16382.0000000000
2979016.00,	 0.0000000000
2982440.00,	 1.0000000000
2985844.00,	 16382.0000000000
2989412.00,	 0.0000000000
2992836.00,	 16383.0000000000
2996404.00,	 1.0000000000
2999804.00,	 1.0000000000
3003208.00,	 0.0000000000
3006648.00,	 0.0000000000
3010080.00,	 16383.0000000000
3013652.00,	 1.0000000000
3017048.00,	 1.0000000000
3020444.00,	 16382.0000000000
3024012.00,	 16382.0000000000
3027568.00,	 16382.0000000000
3031140.00,	 16382.0000000000
3034696.00,	 16382.0000000000
3038268.00,	 16382.0000000000
3041824.00,	 16381.0000000000
3045396.00,	 0.0000000000
3048824.00,	 16383.0000000000
3052376.00,	 16383.0000000000
3055948.00,	 16383.0000000000
3059504.00,	 0.0000000000
3062944.00,	 16382.0000000000
3066504.00,	 1.0000000000
3069904.00,	 2.0000000000
3073308.00,	 1.0000000000
3076704.00,	 16382.0000000000
3080276.00,	 1.0000000000
3083672.00,	 1.0000000000
3087076.00,	 0.0000000000
3090512.00,	 0.0000000000
3093940.00,	 16381.0000000000
3097504.00,	 0.0000000000
3100940.00,	 16381.0000000000
3104500.00,	 16383.0000000000
3108072.00,	 1.0000000000
3111468.00,	 0.0000000000
3114900.00,	 16382.0000000000
3118464.00,	 16380.0000000000
3122028.00,	 1.0000000000
3125436.00,	 0.0000000000
3128868.00,	 16382.0000000000
3132444.00,	 2.0000000000
3135840.00,	 16382.0000000000
3139396.00,	 16382.0000000000
3142964.00,	 16382.0000000000
3146520.00,	 16383.0000000000
3150088.00,	 16383.0000000000
3153644.00,	 16382.0000000000
3157212.00,	 1.0000000000
3160608.00,	 1.0000000000
3164016.00,	 16383.0000000000
3167588.00,	 16382.0000000000
3171144.00,	 16383.0000000000
3174716.00,	 16382.0000000000
3178276.00,	 16383.0000000000
3181848.00,	 16380.0000000000
3185408.00,	 16382.0000000000
3188980.00,	 0.0000000000
3192408.00,	 0.0000000000
3195844.00,	 1.0000000000
